0	158.12569463
1	198.54613121
2	238.96401648
3	279.38578730
4	319.80384195
5	360.22462106
7	441.06315736
8	481.48365455
9	521.90012671
10	562.32450369
11	602.74258634
12	643.16067413
13	683.57953361
15	764.41581914
18	885.67910604
19	926.09833175
20	966.51622520
21	1006.93526700
22	1047.35483483
23	1087.77460690
24	1128.19413321
25	1168.61041937
26	1209.03384504
27	1249.45397607
29	1330.29231246
30	1370.71340404
31	1411.13206873
32	1451.55018590
33	1491.96869634
34	1532.38953264
35	1572.81139135
