id_sim,kic,rstar,mstar,u1,u2,npl,epoch,period,radius,impact
20200319135744,0,1.0,1.0,0.39940842,0.26477268,2,16.703496786377148,34.01606038727477,0.011681006858215257,0.9403737251695305
20200319135744,0,1.0,1.0,0.39940842,0.26477268,2,37.266512307639154,67.2177212447411,0.06066097256757815,0.007484293903617179
20200319164408,0,1.0,1.0,0.39940842,0.26477268,2,1.802058674185834,4.509199678661196,0.06205606739260133,0.406381098987635
20200319164408,0,1.0,1.0,0.39940842,0.26477268,2,1.4061321508659648,3.7203897500143066,0.03178433430308597,0.2440107230460274
20200325111052,0,1.0,1.0,0.39940842,0.26477268,2,9.60047281196274,17.470831332598156,0.02377938408068562,0.11614631052062688
20200325111052,0,1.0,1.0,0.39940842,0.26477268,2,13.063298277996623,63.33508379305037,0.0799119050515782,0.33176907129403993
