0	142.12330799
1	153.54673498
2	164.93655734
3	176.33474391
4	187.78618126
5	199.19072399
6	210.68489633
7	222.03006131
8	233.47714912
9	244.89210340
11	267.71844796
12	279.15807553
14	301.98921394
15	313.41235386
16	324.84180502
17	336.24466119
18	347.68389902
19	359.08904630
20	370.48227388
21	381.93425683
22	393.35790107
23	404.76068863
24	416.19035437
25	427.59813392
26	439.02507070
27	450.44421743
28	461.85865252
29	473.28386761
30	484.71235119
31	496.16971827
32	507.53190733
33	518.96811700
34	530.38674002
35	541.79765889
36	553.22192133
37	564.70247693
38	576.05339187
39	587.47621195
41	610.28547126
42	621.70830572
43	633.18441903
44	644.56035096
45	655.98867466
46	667.41132006
47	678.83330132
49	701.66225867
50	713.09075879
52	735.93250463
53	747.34455221
54	758.77369682
55	770.17281284
56	781.61641448
57	793.03137315
59	815.88515200
60	827.29264725
61	838.71724563
62	850.14109314
63	861.54831882
64	872.98977782
65	884.37651986
66	895.80016946
67	907.22362242
68	918.62648086
69	930.05561877
70	941.47612092
71	952.87211860
72	964.31845822
73	975.72048189
74	987.17236832
75	998.48588413
76	1009.99869245
77	1021.39589630
79	1044.23438053
80	1055.67473271
81	1067.13541070
82	1078.51449840
83	1089.94428439
84	1101.34768971
85	1112.76269743
86	1124.19622370
87	1135.62453526
88	1147.04949396
89	1158.45414721
90	1169.84205360
91	1181.31142449
92	1192.71286977
93	1204.23101139
95	1226.96109532
96	1238.38689679
97	1249.78194122
98	1261.22551346
99	1272.64248697
100	1283.95805164
102	1306.90458412
103	1318.37963642
104	1329.74676884
105	1341.15007411
106	1352.57868311
107	1364.00162317
108	1375.41028131
109	1386.82755336
110	1398.35086547
111	1409.81151540
112	1421.11139922
113	1432.50561830
114	1443.94615000
115	1455.38343883
116	1466.75335583
118	1489.64765664
119	1501.01250714
120	1512.43518338
121	1523.89557041
122	1535.28777709
123	1546.70432403
125	1569.56524226
126	1580.94906158
