0	146.96481365
1	164.70719475
3	200.22235672
4	218.05550987
5	235.81955312
6	253.59665042
7	271.44146150
8	289.14720496
9	307.08054575
10	324.76212818
11	342.54950582
12	360.35302146
13	378.11903189
14	395.73825104
15	413.69383977
16	431.43197767
17	449.21617271
18	467.00306800
19	484.83489400
20	502.50020180
21	520.36324748
23	555.79121312
24	573.74195185
25	591.51155241
26	609.26964161
27	627.01209252
28	644.87132954
29	662.64740598
30	680.42893686
31	698.22655289
32	716.01349389
34	751.58276722
35	769.34922125
36	787.15059790
38	822.71295041
39	840.49659844
40	858.24895878
41	876.06616755
42	893.83830477
43	911.57622434
44	929.42558462
45	947.14703254
46	964.97274002
47	982.70007643
49	1018.28984722
50	1036.10254245
51	1053.88966823
53	1089.45231303
54	1107.25552594
55	1125.00991885
56	1142.82011081
58	1178.36511963
59	1196.15095363
60	1214.03438905
61	1231.61162167
62	1249.54738445
63	1267.30986295
64	1285.22598507
65	1302.94992373
66	1320.66133700
67	1338.43224991
68	1356.20309278
69	1373.93410891
70	1391.74047717
71	1409.59023724
72	1427.31321736
73	1445.26779055
74	1462.89483082
76	1498.50895007
77	1516.26181534
78	1533.94214877
79	1551.83432528
80	1569.59229081
81	1587.36638611
