0	132.00692094
1	142.67173296
2	153.33667058
3	164.00151325
4	174.66648081
5	185.33143766
6	195.99629512
7	206.66121541
8	217.32621796
9	227.99106527
10	238.65606014
11	249.32097255
13	270.65086641
15	291.98075318
16	302.64574166
17	313.31070977
18	323.97559985
19	334.64057359
20	345.30548715
21	355.97038516
22	366.63531486
23	377.30031729
24	387.96526380
26	409.29519000
27	419.96018278
28	430.62514415
29	441.29011893
30	451.95513664
31	462.62006827
32	473.28506091
33	483.94998920
34	494.61490902
35	505.27977496
36	515.94473401
37	526.60962950
38	537.27465426
39	547.93956059
40	558.60446012
41	569.26939952
42	579.93440421
43	590.59927390
44	601.26425477
45	611.92913892
46	622.59405486
47	633.25902881
48	643.92392586
49	654.58883638
50	665.25374397
51	675.91861448
52	686.58356581
53	697.24852548
54	707.91343679
55	718.57838482
57	739.90815762
58	750.57306586
60	771.90289766
61	782.56774504
62	793.23269741
64	814.56250212
65	825.22752281
66	835.89241690
67	846.55729279
68	857.22224019
69	867.88715951
70	878.55202603
71	889.21706962
72	899.88201305
73	910.54684134
74	921.21187673
75	931.87684307
76	942.54175536
77	953.20665015
78	963.87166481
79	974.53656425
80	985.20161521
81	995.86652107
82	1006.53150374
83	1017.19644606
84	1027.86139605
85	1038.52641245
86	1049.19132692
87	1059.85639510
89	1081.18630884
90	1091.85122729
91	1102.51624226
92	1113.18113922
93	1123.84612952
94	1134.51107889
95	1145.17605888
96	1155.84100328
97	1166.50596745
98	1177.17094316
99	1187.83588313
100	1198.50072187
101	1209.16578738
102	1219.83066862
103	1230.49556025
104	1241.16043427
105	1251.82552470
106	1262.49026527
108	1283.82007778
111	1315.81474166
112	1326.47968561
114	1347.80950820
115	1358.47432550
116	1369.13931192
117	1379.80419444
118	1390.46915593
119	1401.13400128
120	1411.79885237
121	1422.46380681
122	1433.12876856
123	1443.79363587
124	1454.45868574
125	1465.12362414
126	1475.78848068
128	1497.11823471
129	1507.78325193
130	1518.44817862
131	1529.11308073
132	1539.77803009
133	1550.44293302
134	1561.10780393
135	1571.77283912
