1	128.15122147
2	143.01126443
3	157.86930723
4	172.73125988
5	187.59305865
6	202.44981954
7	217.30889974
8	232.16840425
9	247.02609444
10	261.88502549
11	276.74347756
12	291.59992121
13	306.45813970
14	321.31619908
15	336.17623177
17	365.89373331
18	380.75183065
19	395.61249875
20	410.46760089
21	425.33108786
22	440.19111988
23	455.05214816
24	469.91293152
25	484.77101482
26	499.62950415
27	514.48759336
28	529.34530323
29	544.20336277
30	559.06269432
31	573.91874903
32	588.77839372
33	603.63565313
34	618.49542815
35	633.35428357
36	648.21370005
37	663.07265661
38	677.93293146
39	692.79314474
40	707.65356704
42	737.37370606
43	752.23146157
44	767.09052885
45	781.94729146
46	796.80687914
47	811.66350086
48	826.52163778
49	841.37969690
50	856.23903541
51	871.09702830
52	885.95516529
53	900.81511199
54	915.67309487
55	930.53555873
56	945.39344091
57	960.25291394
58	975.11337002
59	989.97348563
60	1004.83128761
61	1019.69276110
62	1034.54938685
63	1049.40906404
64	1064.26552887
65	1079.12512973
66	1093.98224564
67	1108.84078544
68	1123.69879649
69	1138.55779482
70	1153.41633756
71	1168.27541649
72	1183.13600493
73	1197.99482577
74	1212.85342037
75	1227.71374325
76	1242.57368571
77	1257.43377410
78	1272.29433775
79	1287.15299369
80	1302.01213744
81	1316.86902588
82	1331.72777554
83	1346.58519444
84	1361.44265776
85	1376.30057323
86	1391.15936622
87	1406.01728866
88	1420.87709251
90	1450.59492715
91	1465.45574415
93	1495.17469386
94	1510.03437154
95	1524.89468143
96	1539.75413211
97	1554.61238533
98	1569.47145536
