0	0.01417283	0
1	0.06966546	0
2	0.02693303	0
3	0.02805895	0
4	0.74030449	1
5	0.09918354	0
6	0.08189519	0
7	0.01000936	0
8	0.05942918	0
9	0.00707358	0
10	0.07094918	0
11	0.07147225	0
12	0.05052762	0
13	0.11442733	0
14	0.16578964	0
16	0.07706596	0
17	0.09267378	0
18	0.11742224	0
19	1.00000000	1
20	0.19985566	0
21	0.15994876	0
22	0.04192388	0
23	0.03668912	0
24	0.08181774	0
25	0.02953892	0
26	0.00099390	0
27	0.00839403	0
28	0.00070113	0
29	0.17816916	0
30	0.09085903	0
31	0.07392650	0
32	0.05181300	0
33	0.04822903	0
34	0.01615601	0
35	0.00305691	0
36	0.00000000	0
37	0.01901429	0
38	0.00045884	0
39	0.04488770	0
41	0.50124025	1
42	0.00634145	0
43	0.08313395	0
44	0.11824476	0
45	0.02147474	0
46	0.12306469	0
47	0.06151783	0
48	0.33829234	0
49	0.09466867	0
50	0.00859423	0
51	0.01234877	0
52	0.01201086	0
53	0.17938022	0
54	0.61076458	1
55	0.06564254	0
56	0.18202874	0
57	0.00885915	0
58	0.00246138	0
59	0.30063215	0
60	0.16663783	0
61	0.14536973	0
62	0.01367377	0
63	0.10733337	0
64	0.01685411	0
65	0.03253290	0
66	0.00018377	0
67	0.07865875	0
68	0.02422297	0
69	0.12326616	0
70	0.00021161	0
71	0.29034362	0
72	0.21545115	0
73	0.12940615	0
74	0.06197593	0
75	0.09966357	0
76	0.00469196	0
77	0.11837883	0
78	0.08684303	0
79	0.22619767	0
80	0.00770415	0
81	0.02234599	0
82	0.00763799	0
83	0.02643260	0
84	0.08990884	0
85	0.00074985	0
86	0.01912091	0
87	0.04111201	0
89	0.04637318	0
90	0.04302091	0
92	0.01059551	0
93	0.02450549	0
94	0.07831572	0
95	0.02914478	0
96	0.01954464	0
97	0.00162451	0
