0	0.01668146	0
1	0.14020681	0
2	0.99999999	1
3	0.57145934	1
4	0.99950478	1
5	0.14786300	0
6	0.05373625	0
7	0.00434795	0
8	0.03659974	0
9	0.04114329	0
10	0.20990286	0
11	0.00731091	0
14	0.42700724	0
15	0.43084601	0
16	0.39256631	0
18	0.25009942	0
19	0.93355516	1
20	1.00000000	1
21	0.71000911	1
22	0.58098426	1
23	0.99998889	1
24	0.99964753	1
25	0.05944297	0
26	0.06733275	0
27	0.16909233	0
28	0.00073559	0
29	0.46105909	0
30	0.03126081	0
31	0.30113220	0
32	0.05084353	0
33	0.01913519	0
34	0.52748352	1
35	0.71470746	1
36	0.01287162	0
37	0.53910135	1
40	0.01166950	0
41	0.01723594	0
42	1.00000000	1
43	0.00000970	0
44	0.02094687	0
46	0.00513684	0
47	0.12604164	0
49	0.23697549	0
50	0.20988009	0
51	0.18010090	0
52	0.07054262	0
53	0.14194470	0
54	0.04105523	0
55	0.05142107	0
56	0.74870883	1
58	0.00138258	0
59	0.99999971	1
60	0.10446313	0
61	0.02262047	0
62	0.01225983	0
63	1.00000000	1
64	0.58301449	1
66	0.38861601	0
67	0.86794162	1
68	0.00318759	0
69	0.19198658	0
70	0.02342082	0
71	0.02120437	0
72	0.23790660	0
73	0.03932005	0
74	0.09074961	0
75	0.42903859	0
76	0.02401537	0
77	0.01116365	0
78	0.50822862	1
80	0.16078645	0
81	0.95761145	1
82	0.16125635	0
83	0.00819140	0
84	0.00992113	0
85	0.19859603	0
86	0.25559242	0
87	0.12405732	0
88	0.21866395	0
89	0.00765966	0
90	0.11681394	0
91	0.00107630	0
92	0.00739195	0
93	0.26889921	0
94	0.02422600	0
95	0.00007119	0
96	0.24473749	0
97	0.75243402	1
98	0.03649036	0
99	0.02616914	0
100	0.00193150	0
101	0.00503445	0
102	0.00083819	0
103	0.00075697	0
104	0.05397918	0
105	0.03742267	0
106	0.00003300	0
107	0.99999995	1
108	0.99724542	1
109	0.00066124	0
110	0.10669404	0
111	0.00646550	0
112	0.24293316	0
113	0.07304430	0
114	0.01552234	0
115	1.00000000	1
116	0.00116962	0
117	0.01468866	0
118	0.00758915	0
119	0.05500057	0
120	0.24302954	0
121	0.01209801	0
122	0.99999731	1
123	0.02629031	0
124	0.26005655	0
125	0.02021984	0
126	0.02079873	0
127	1.00000000	1
128	0.08625881	0
129	0.07752969	0
130	0.00806814	0
131	0.06805294	0
132	0.62712889	1
133	0.01980580	0
134	0.00229861	0
135	0.01985929	0
136	0.04837288	0
137	0.99415484	1
138	0.96713523	1
139	0.01635672	0
140	0.07613059	0
141	0.16248277	0
142	0.17231824	0
143	0.00651624	0
144	0.13469634	0
145	0.00013355	0
146	0.07099118	0
147	0.01698572	0
148	0.00144038	0
149	0.00127749	0
150	0.00030345	0
151	0.37868315	0
152	0.02740490	0
153	1.00000000	1
154	0.02777235	0
155	0.99888562	1
156	0.99905416	1
157	0.17790347	0
158	0.08629235	0
159	0.04094215	0
160	0.02498589	0
161	0.05165862	0
163	0.10170991	0
164	0.00234578	0
165	0.05149421	0
166	0.00012566	0
167	0.58881981	1
168	0.00961728	0
169	0.00115552	0
170	0.25627648	0
175	0.54048436	1
176	0.38550822	0
177	0.99939510	1
178	0.04927569	0
179	0.17437883	0
180	0.99999995	1
181	0.00250156	0
182	0.31221415	0
183	0.00028550	0
184	0.00415089	0
185	0.87985701	1
186	0.02242647	0
187	0.01744625	0
188	0.00382038	0
189	0.99977650	1
190	0.08031415	0
191	0.01860920	0
192	0.17484750	0
193	0.00019639	0
196	0.64154185	1
197	0.00037448	0
198	0.02701733	0
199	0.01359168	0
200	0.01355781	0
201	0.70142738	1
202	0.00003534	0
203	0.99859234	1
204	0.12736717	0
205	0.00022633	0
207	0.00393694	0
208	0.00388302	0
209	0.43601926	0
210	0.01902714	0
211	0.00101563	0
212	0.12124883	0
213	0.01343092	0
214	0.01554999	0
215	0.06965458	0
216	0.83119801	1
217	0.00022990	0
218	0.99999999	1
219	0.00605076	0
220	0.00757290	0
221	0.00078466	0
222	1.00000000	1
223	0.60183921	1
224	0.00101273	0
225	0.05240680	0
226	0.00590295	0
227	0.19506115	0
228	0.00099877	0
229	0.02427575	0
230	0.08350436	0
231	0.00003161	0
232	0.00282897	0
233	0.00204259	0
234	0.03937479	0
235	0.00027473	0
236	0.80760571	1
237	0.00168313	0
238	0.00217936	0
239	0.00001293	0
240	0.00007713	0
241	0.33527916	0
242	0.01880821	0
243	0.01724575	0
244	0.67063728	1
245	0.00117952	0
246	0.00013093	0
247	0.53153107	1
248	0.02747254	0
249	0.06270233	0
250	0.00099345	0
251	0.01840987	0
252	0.00921516	0
253	0.00104411	0
254	0.00004855	0
255	0.00312690	0
256	0.02144410	0
257	0.02998178	0
258	0.35001264	0
259	0.66005198	1
260	0.04202985	0
261	0.95889132	1
262	0.02372396	0
263	0.01086063	0
264	0.27424824	0
265	0.01506363	0
266	0.08292133	0
267	0.00304564	0
268	1.00000000	1
269	0.00094818	0
270	0.08914390	0
271	0.02209852	0
272	0.03001646	0
273	0.02012875	0
274	0.02217551	0
275	0.68378835	1
276	0.00895000	0
277	0.00001764	0
278	0.13456895	0
279	0.09479828	0
280	0.99962161	1
281	0.97340706	1
282	0.23885396	0
283	0.00956565	0
286	0.22623082	0
287	0.00837052	0
288	0.93962905	1
289	0.00150431	0
290	0.27584193	0
291	0.85738174	1
292	0.75017637	1
293	0.00034009	0
294	0.03815866	0
295	0.73873897	1
296	0.16548142	0
298	0.99730285	1
299	0.15222301	0
300	0.21316714	0
301	0.05640483	0
302	1.00000000	1
303	0.99970727	1
304	0.01318218	0
305	0.00040797	0
306	0.08828021	0
307	0.05535630	0
308	0.98324538	1
309	0.99535367	1
310	0.00535336	0
311	0.10925887	0
312	0.18999889	0
313	0.16821785	0
314	0.00530714	0
315	0.04405766	0
316	0.99101942	1
317	0.04128338	0
318	0.12996276	0
319	0.43378279	0
320	0.00119110	0
321	0.95797494	1
322	0.00156094	0
323	0.00171244	0
324	0.37476265	0
325	0.41265481	0
326	0.00420223	0
328	0.31052278	0
329	0.01592820	0
330	0.18585688	0
331	0.06598439	0
332	0.03602947	0
335	0.00078838	0
336	0.08105366	0
337	0.18918254	0
338	0.21009923	0
339	0.17415251	0
340	0.01201042	0
341	0.00016685	0
342	0.25855382	0
343	0.03147732	0
344	0.99604549	1
345	0.95260020	1
346	0.02787072	0
347	0.00343955	0
348	0.00041449	0
349	0.11891432	0
350	0.03515991	0
351	0.00185418	0
352	0.07518614	0
353	0.13001091	0
354	0.00418295	0
355	0.12558617	0
356	0.10560610	0
357	0.04511919	0
358	0.05642214	0
359	0.10449213	0
360	0.01583932	0
361	0.11424468	0
362	0.18079690	0
363	0.04519411	0
364	0.00414713	0
365	0.00007234	0
366	0.69152583	1
367	0.02321558	0
368	0.02522553	0
370	0.02151284	0
371	0.00668071	0
372	0.14914225	0
373	0.27338282	0
374	1.00000000	1
375	0.00499404	0
376	0.99982367	1
377	0.02217078	0
378	0.37183375	0
379	0.03616701	0
380	0.03127931	0
381	0.00019722	0
382	0.91252003	1
383	0.51914161	1
384	0.00413446	0
385	0.99999057	1
386	0.01077507	0
390	0.24027457	0
391	0.09674814	0
392	0.00072273	0
393	0.10931734	0
394	0.00086923	0
395	0.08270640	0
396	0.00778344	0
397	0.05946789	0
398	0.21868148	0
399	0.11024999	0
400	0.05016382	0
401	0.35564628	0
402	0.02866693	0
403	1.00000000	1
404	0.24578499	0
405	0.00966582	0
406	0.29538226	0
407	0.41072500	0
408	0.07279433	0
409	0.00000000	0
410	0.00706344	0
411	0.00711353	0
412	0.09207926	0
413	0.00841550	0
414	0.00229403	0
415	0.06204507	0
416	0.79904105	1
418	0.00010110	0
