0	157.67109835
1	197.41939575
2	237.16781769
3	276.91636404
4	316.66503614
5	356.41388372
6	396.16282942
7	435.91194021
9	515.41031854
10	555.15959923
11	594.90888442
12	634.65822869
13	674.40756392
14	714.15697492
15	753.90633036
16	793.65567618
17	833.40503005
18	873.15429115
19	912.90363736
20	952.65287570
21	992.40213588
22	1032.15130080
24	1111.64949222
25	1151.39845219
26	1191.14736442
27	1230.89612818
28	1270.64474077
29	1310.39324748
30	1350.14154072
31	1389.88971786
32	1429.63768507
33	1469.38544222
34	1509.13304665
35	1548.88050076
36	1588.62770417
