0	135.52456910
1	139.70513350
2	143.88626876
3	148.08249667
4	152.26979212
5	156.45729687
6	160.63257182
7	164.80297608
9	173.16745962
10	177.36597801
12	185.75292216
13	189.94540389
14	194.10652908
15	198.28612434
16	202.51547502
17	206.65789097
18	210.86284591
19	215.04440162
20	219.21470850
21	223.40772877
22	227.58233771
23	231.76564261
24	235.94814185
25	240.14454582
26	244.32484117
27	248.50554859
28	252.69266870
29	256.90148368
30	261.06927612
31	265.26845046
32	269.44299210
33	273.63786911
34	277.82738086
35	282.00570601
36	286.18723257
37	290.38497223
38	294.54719665
39	298.75222663
40	302.95008942
41	307.12920655
42	311.32788353
43	315.49250626
44	319.69071795
45	323.87972619
46	328.07592036
47	332.23025975
48	336.45265006
49	340.59802061
50	344.77588449
51	348.98571467
52	353.16451528
53	357.34544192
54	361.54334642
55	365.71912999
56	369.90865923
57	374.09668349
58	378.26360619
59	382.44616707
60	386.63742988
61	390.85918206
62	395.01631573
64	403.38727706
65	407.58445406
66	411.76456350
67	415.94178233
68	420.13086298
69	424.31838058
70	428.48078406
71	432.68960575
72	436.89126027
73	441.06092970
74	445.24960413
75	449.44900062
76	453.59707109
77	457.81542807
78	461.99181687
79	466.16507887
80	470.35916378
81	474.54613806
82	478.74968171
83	482.91227835
84	487.09728524
85	491.28120134
86	495.48044286
87	499.66826852
88	503.85774109
89	508.03390982
90	512.21911254
91	516.37651326
92	520.58200620
93	524.78068301
94	528.96504398
95	533.13120430
96	537.31935230
97	541.51730412
98	545.69337804
99	549.88773369
100	554.06307014
101	558.27090762
102	562.45379365
104	570.81516085
105	575.00184307
106	579.18215387
107	583.36636981
108	587.53958361
109	591.75910264
110	595.92518739
111	600.13004437
112	604.28374963
113	608.48424166
114	612.65205743
115	616.83879006
116	621.03695204
117	625.22015416
133	692.16654371
134	696.36349103
135	700.57429524
136	704.75229108
137	708.91756391
138	713.10583612
139	717.29885347
144	738.24513799
145	742.42245250
146	746.58827347
147	750.78253172
148	754.97735748
149	759.15719447
151	767.52671708
152	771.72640267
153	775.92631356
154	780.10111167
155	784.27658217
156	788.44830739
157	792.61999253
158	796.82344515
159	800.99932949
161	809.40310575
162	813.55785170
163	817.73941616
164	821.91905707
165	826.12823344
166	830.29529153
167	834.47307183
168	838.65329092
169	842.86090149
170	847.03568887
171	851.25436624
172	855.40923488
173	859.59791023
174	863.80284302
175	867.98759383
176	872.16865223
177	876.34957681
178	880.54989312
179	884.70369856
180	888.90433053
181	893.09734108
182	897.27340019
183	901.46791754
184	905.64548756
185	909.83966879
186	914.02193628
187	918.22267906
188	922.39528551
189	926.57800053
190	930.75083108
191	934.94360732
192	939.12135118
193	943.29239852
194	947.48776447
195	951.67760531
196	955.86248439
197	960.06163784
198	964.23290667
199	968.43078434
200	972.61597908
201	976.77236108
202	981.01225482
203	985.18953174
204	989.33625766
205	993.52941643
206	997.74034750
207	1001.90349485
208	1006.10577747
209	1010.28183320
210	1014.46435036
211	1018.61291909
212	1022.85206756
213	1027.03856178
214	1031.18917759
215	1035.41277110
216	1039.58072108
217	1043.74340134
218	1047.97546118
219	1052.13820304
220	1056.33253333
221	1060.51657142
222	1064.70305057
223	1068.87762994
224	1073.05786251
225	1077.24575609
226	1081.42140910
227	1085.61450879
228	1089.80546890
229	1094.02472654
230	1098.20007618
231	1102.37925197
232	1106.56179362
233	1110.72730810
234	1114.91366040
235	1119.10756454
236	1123.28788589
237	1127.48059385
238	1131.67398759
239	1135.85170973
240	1140.02883358
241	1144.21343581
242	1148.38531336
243	1152.59323798
244	1156.77384117
246	1165.14992092
247	1169.32351589
248	1173.51813553
249	1177.70463482
250	1181.89145973
251	1186.07959542
252	1190.26287011
253	1194.44760328
254	1198.63483910
255	1202.82103076
256	1207.00129317
257	1211.19227458
259	1219.56379926
260	1223.75247972
261	1227.91819742
262	1232.11414195
263	1236.29774240
264	1240.47535725
265	1244.67367764
266	1248.84887762
267	1253.04169150
268	1257.24654675
269	1261.40066264
270	1265.59653878
271	1269.79104047
273	1278.15858751
274	1282.32522179
275	1286.52678519
278	1299.08253921
279	1303.25894752
280	1307.45245049
281	1311.64189636
282	1315.80732565
283	1319.98737614
284	1324.18771857
285	1328.39188165
286	1332.54667946
288	1340.94400892
289	1345.10597593
290	1349.30612769
291	1353.49234071
292	1357.68068657
293	1361.85671062
294	1366.04181092
295	1370.23312266
296	1374.42023226
297	1378.59880044
298	1382.79452571
299	1386.96805222
300	1391.17233845
301	1395.34604992
302	1399.54784216
303	1403.71273623
304	1407.88951248
305	1412.08122491
307	1420.44445724
308	1424.62296902
309	1428.83087782
310	1433.02519978
311	1437.20953783
312	1441.36924758
313	1445.55955632
314	1449.75787768
315	1453.94105323
316	1458.11488730
317	1462.32016052
318	1466.49626059
319	1470.68609764
320	1474.85913076
324	1491.59692215
325	1495.81535065
326	1499.98860037
327	1504.16058686
328	1508.37118845
329	1512.53883628
330	1516.70076774
331	1520.87945341
333	1529.28671651
334	1533.45325066
335	1537.64758298
336	1541.82062592
337	1546.01700918
338	1550.19795451
339	1554.36725371
341	1562.76803922
342	1566.94860026
343	1571.13095716
344	1575.32587297
345	1579.50322143
347	1587.88171124
