0	134.83021511
1	143.43058235
2	152.03116815
3	160.63139266
5	177.83301967
6	186.43331643
7	195.03363819
8	203.63438675
9	212.23491022
10	220.83514522
11	229.43581022
12	238.03620876
13	246.63675197
14	255.23786933
15	263.83804276
16	272.43844666
18	289.63965084
19	298.23972860
20	306.84054724
21	315.44099168
22	324.04103895
23	332.64204519
24	341.24224815
26	358.44370485
27	367.04404728
28	375.64469193
30	392.84546271
31	401.44595697
32	410.04611556
33	418.64698137
34	427.24755448
35	435.84787078
36	444.44883457
37	453.04920849
38	461.64990407
39	470.24992182
40	478.85043519
41	487.45090353
42	496.05133254
43	504.65236839
44	513.25236636
45	521.85260565
46	530.45305477
48	547.65405203
49	556.25447061
50	564.85481826
51	573.45532002
52	582.05581749
53	590.65612443
54	599.25694516
55	607.85721002
56	616.45770729
57	625.05789650
70	736.86236027
71	745.46296114
72	754.06295500
74	771.26386886
75	779.86399061
76	788.46428888
77	797.06444052
79	814.26496080
80	822.86511738
81	831.46517858
82	840.06540205
83	848.66603207
84	857.26606719
85	865.86626139
87	883.06642642
88	891.66647250
89	900.26668177
90	908.86687984
91	917.46714079
92	926.06715676
93	934.66733063
94	943.26740676
95	951.86731976
96	960.46725078
97	969.06767729
98	977.66746964
99	986.26747475
100	994.86754374
113	1106.66627932
114	1115.26637039
115	1123.86615554
116	1132.46590208
117	1141.06577426
118	1149.66538422
119	1158.26490306
120	1166.86473448
121	1175.46451729
122	1184.06407711
123	1192.66389882
124	1201.26367243
125	1209.86319266
126	1218.46283901
127	1227.06251538
128	1235.66203015
129	1244.26201688
130	1252.86124533
131	1261.46095127
132	1270.06047063
133	1278.65949030
134	1287.25964156
136	1304.45845160
137	1313.05776278
138	1321.65723006
139	1330.25666966
140	1338.85582956
141	1347.45560433
142	1356.05481011
143	1364.65430606
156	1476.44385067
158	1493.64182341
159	1502.24073597
160	1510.84009036
161	1519.43929298
162	1528.03815821
163	1536.63687394
164	1545.23574604
165	1553.83482755
166	1562.43382874
167	1571.03244541
168	1579.63114097
169	1588.22999185
