0	137.42087716
1	145.44862265
2	153.47813355
3	161.50803442
5	177.56341316
6	185.58726736
7	193.60884988
8	201.62921393
9	209.64987079
10	217.67219141
11	225.69705703
12	233.72455933
13	241.75392537
14	249.78385448
15	257.81285186
16	265.83968239
17	273.86382307
18	281.88559154
19	289.90602972
20	297.92657718
21	305.94867772
22	313.97327217
24	330.02974021
25	338.05968036
26	346.08882358
27	354.11591844
28	362.14036662
29	370.16234482
30	378.18283619
31	386.20330665
32	394.22519061
33	402.24950818
34	410.27648274
35	418.30556336
36	426.33550262
37	434.36478750
39	450.41687076
40	458.43906849
41	466.45967140
42	474.48007774
43	482.50173669
44	490.52577267
45	498.55249991
46	506.58140285
47	514.61130780
48	522.64073809
49	530.66834078
51	546.71578932
52	554.73648177
53	562.75683406
54	570.77832092
55	578.80207905
56	586.82852444
57	594.85723418
58	602.88711726
59	610.91667087
60	618.94451120
61	626.96979663
62	634.99247572
63	643.01330145
64	651.03362896
65	659.05492246
66	667.07840787
67	675.10458279
68	683.13310196
70	699.19258668
71	707.22065397
72	715.24621945
75	739.31041083
76	747.33155175
77	755.35475637
79	771.40896771
80	779.43872641
81	787.46846923
82	795.49676785
84	811.54578730
85	819.56690754
86	827.58719819
87	835.60818485
88	843.63112961
89	851.65673536
90	859.68483743
91	867.71450624
92	875.74432759
93	883.77282818
94	891.79896505
95	899.82239965
96	907.84368247
97	915.86398386
98	923.88483225
99	931.90753876
100	939.93285786
101	947.96073886
102	955.99030385
103	964.02017702
104	972.04888488
105	980.07528377
106	988.09899115
107	996.12045286
108	1004.14079396
109	1012.16151751
110	1020.18399094
111	1028.20901666
112	1036.23665256
113	1044.26610445
114	1052.29602519
115	1060.32489927
116	1068.35158448
117	1076.37558377
118	1084.39721803
119	1092.41762309
120	1100.43822572
121	1108.46046067
122	1116.48522620
123	1124.51262107
124	1132.54193147
125	1140.57188105
126	1148.60092862
127	1156.62787701
129	1172.67400857
130	1180.69446410
131	1188.71499251
132	1196.73698647
133	1204.76146571
134	1212.78860873
135	1220.81777185
136	1228.84771546
137	1236.87692496
138	1244.90413247
139	1252.92868003
140	1260.95075996
142	1276.99173005
143	1285.01352635
145	1301.06459792
146	1309.09359950
147	1317.12353251
148	1325.15289109
149	1333.18034499
150	1341.20516779
151	1349.22746734
152	1357.24810683
153	1365.26848412
155	1381.31399307
156	1389.34060597
157	1397.36943196
158	1405.39933320
160	1421.45652477
161	1429.48162658
162	1437.50416289
163	1445.52491943
164	1453.54524516
165	1461.56664857
166	1469.59028661
169	1493.67512037
170	1501.70472454
171	1509.73266453
172	1517.75804974
174	1533.80170046
175	1541.82200589
176	1549.84324645
178	1565.89266133
179	1573.92110449
181	1589.98059486
